-0.4384127,1.0273264,2.8973669
-0.2737618,1.0601325,2.5769105
-0.0728661,1.1526698,2.2817264
0.0757636,1.2447270,2.0997077
0.2363571,1.3676016,1.9176890
0.3912518,1.5209466,1.7356703
0.5145481,1.6892974,1.8015409
0.6081969,1.8668455,2.0412345
0.6817189,2.0548591,2.2809281
0.7371070,2.2455774,2.5206217
0.7782954,2.4428060,2.7325044
0.8039843,2.6441383,2.9123465
0.8119147,2.8394677,3.0921887
0.8032232,3.0327988,3.2720308
0.7802069,3.2192571,3.4091401
0.7425401,3.4078496,3.5376389
0.6887762,3.6020508,3.6661377
0.6176155,3.8036114,3.7946366
0.5467975,3.9726409,3.8899871
0.4645724,4.1465507,3.9852207
0.3716011,4.3245624,4.0804543
0.2685988,4.5057584,4.1756879
0.1601360,4.6831297,4.2663077
0.0564225,4.8428829,4.3425092
-0.0532795,5.0039413,4.4187107
-0.1685232,5.1664125,4.4949123
-0.2888621,5.3304042,4.5711138
-0.4138492,5.4960239,4.6473153
-0.5341047,5.6518765,4.7320919
-0.6545071,5.8049733,4.8199194
-0.7779736,5.9591378,4.9077469
-0.9043322,6.1141483,4.9955744
-1.0334107,6.2697835,5.0834019
-1.1650369,6.4258219,5.1712294
-1.2950340,6.5774278,5.2685273
-1.4249855,6.7268080,5.3704636
-1.5564587,6.8761272,5.4723999
-1.6890963,7.0252895,5.5743362
-1.8225408,7.1741989,5.6762725
-1.9564347,7.3227593,5.7782088
-2.0911295,7.4716574,5.8171464
-2.2270160,7.6216156,5.7254859
-2.3622424,7.7708832,5.6338253
-2.4964266,7.9193362,5.5421648
-2.6291868,8.0668507,5.4505042
-2.7601411,8.2133027,5.3588436
-2.8897613,8.3595363,5.2640166
-3.0263203,8.5152759,5.1333410
-3.1599081,8.6692506,5.0026653
-3.2905281,8.8212370,4.8719897
-3.4181833,8.9710119,4.7413141
-3.5428769,9.1183519,4.6106384
-3.6701994,9.2696909,4.4696684
-3.8060897,9.4319773,4.3060590
-3.9375515,9.5894411,4.1424497
-4.0641830,9.7412349,3.9788403
-4.1855823,9.8865117,3.8152310
-4.3075243,10.0317530,3.6596511
-4.4385276,10.1861122,3.5236273
-4.5668183,10.3341756,3.3876035
-4.6967626,10.4797699,3.2515798
-4.8326342,10.6266235,3.1059274
-4.9766465,10.7733308,2.8177456
-5.1311155,10.9086151,2.5295637
-5.2965639,11.0171807,2.2413818
-5.4735144,11.0837323,1.9531999
-5.6610505,11.0950217,1.9927801
-5.8518821,11.0532510,2.1188730
-6.0352540,10.9673157,2.2449659
-6.2002707,10.8461205,2.3710588
-6.3361301,10.6988405,2.4872368
-6.4407047,10.5323901,2.5937065
-6.5200218,10.3512254,2.7001763
-6.5801088,10.1600221,2.8066460
-6.6266936,9.9648058,2.9069452
-6.6632231,9.7727669,2.9825596
-6.6905052,9.5779623,3.0581741
-6.7073466,9.3793476,3.1337885
-6.7125540,9.1758789,3.2094030
-6.7060419,8.9808746,3.3649664
-6.6899045,8.7863490,3.5483768
-6.6657375,8.5885049,3.7317871
-6.6351710,8.3883669,3.9151974
-6.5998348,8.1869599,4.0986078
-6.5623939,7.9912420,4.2444983
-6.5224902,7.7966705,4.3832629
-6.4799205,7.6021953,4.5220275
-6.4346916,7.4079095,4.6607921
-6.3868103,7.2139061,4.7995567
-6.3363370,7.0205859,4.9014154
-6.2830257,6.8280838,4.9915265
-6.2265558,6.6367441,5.0816375
-6.1666289,6.4470024,5.1717486
-6.1029467,6.2592945,5.2618596
-6.0343410,6.0717770,5.3335861
-5.9606945,5.8859385,5.3961293
-5.8819210,5.7031042,5.4586725
-5.7975291,5.5234492,5.5212157
-5.7070275,5.3471489,5.5837589
-5.6106467,5.1755297,5.6360584
-5.5080036,5.0077084,5.6832569
-5.3988267,4.8426177,5.7304554
-5.2831709,4.6797875,5.7776539
-5.1610906,4.5187478,5.8248524
-5.0374308,4.3648377,5.8040573
-4.9111622,4.2156451,5.7408602
-4.7797142,4.0676434,5.6776630
-4.6433600,3.9209448,5.6144659
-4.5023730,3.7756618,5.5512688
-4.3589841,3.6338040,5.4803457
-4.2177191,3.4991274,5.3859108
-4.0730037,3.3655180,5.2914759
-3.9250534,3.2326740,5.1970409
-3.7740839,3.1002935,5.1026060
-3.6203110,2.9680746,5.0081711
-3.4683196,2.8394066,4.9098494
-3.3173358,2.7133388,4.8086445
-3.1643009,2.5873460,4.7074396
-3.0093480,2.4616308,4.6062348
-2.8526101,2.3363956,4.5050299
-2.6942201,2.2118426,4.4038250
-2.5332015,2.0873517,4.3020404
-2.3703468,1.9640991,4.1998895
-2.2069551,1.8439188,4.0977387
-2.0436242,1.7281047,3.9955878
-1.8809520,1.6179508,3.8934370
-1.7195363,1.5147510,3.7912861
-1.5284104,1.4017274,3.6913724
-1.3317450,1.2959021,3.5923327
-1.1473677,1.2063948,3.4932929
-0.9805002,1.1344947,3.3942532
-0.8190744,1.0758944,3.3064390
-0.5939359,1.0261746,3.3064390
-0.4384127,1.0273264,2.8973669
