-0.8127658,0.1878344,7.7599816
-0.6139723,0.1738478,7.8097828
-0.4150355,0.1624226,7.8559838
-0.2159814,0.1536931,7.8994423
-0.0168385,0.1477739,7.9412983
0.1823569,0.1447363,7.9437599
0.3815655,0.1445970,7.8730534
0.5807469,0.1473968,7.7631255
0.7798567,0.1532456,7.6508116
0.9788448,0.1622648,7.5356856
1.1776564,0.1745449,7.4170138
1.3762340,0.1901423,7.2939007
1.5745218,0.2090603,7.1653456
1.7724720,0.2312225,7.0304109
1.9700540,0.2564377,6.8885291
2.1672648,0.2843768,6.7398248
2.3641323,0.3145989,6.5851276
2.5607057,0.3466312,6.4255647
2.7570389,0.3800584,6.2621129
2.9531774,0.4145711,6.0954372
3.1491519,0.4499712,5.9259433
3.3449807,0.4861597,5.7538774
3.5406625,0.5231143,5.5794039
3.7362153,0.5608964,5.4026552
3.9316547,0.5995823,5.2236594
4.1269375,0.6391804,5.0422393
4.3220230,0.6797701,4.8582414
4.5168545,0.7216198,4.6718170
4.7113047,0.7652269,4.4835405
4.9051213,0.8113796,4.2945578
5.0979607,0.8612272,4.1069637
5.2894271,0.9163258,3.9227800
5.4787593,0.9784932,3.7421945
5.6648883,1.0496939,3.5684732
5.8463728,1.1319354,3.4107709
6.0213388,1.2271291,3.2711004
6.1874941,1.3368677,3.1368564
6.3420074,1.4623811,2.9927529
6.4811494,1.6046539,2.8353397
6.5996547,1.7643879,2.7190950
6.6919340,1.9406267,2.7464373
6.7556038,2.1292609,2.8353710
6.7916357,2.3251534,2.9592074
6.8022732,2.5240553,3.0990519
6.7897648,2.7228580,3.2567987
6.7562912,2.9193138,3.4330020
6.7037280,3.1116365,3.6186131
6.6342772,3.2983670,3.7993125
6.5513078,3.4791932,3.9618685
6.4579451,3.6547079,4.0985510
6.3564266,3.8258221,4.2075313
6.2483331,3.9928540,4.2880322
6.1343764,4.1559561,4.3497497
6.0146794,4.3151225,4.3978741
5.8892439,4.4700239,4.4367849
5.7580759,4.6202074,4.4699385
5.6212481,4.7652082,4.4999617
5.4790249,4.9045099,4.5288915
5.3313111,5.0380862,4.5583549
5.1783433,5.1656917,4.5895959
5.0204087,5.2871556,4.6237712
4.8578299,5.4023763,4.6620120
4.6910444,5.5112559,4.7056446
4.5203914,5.6138314,4.7557347
4.3461410,5.7102210,4.8127741
4.1686284,5.8005337,4.8768268
3.9881781,5.8849043,4.9470635
3.8050964,5.9634783,5.0218172
3.6196654,6.0363941,5.0989276
3.4321401,6.1037686,5.1762958
3.2427517,6.1656949,5.2524635
3.0517136,6.2222486,5.3270118
2.8592151,6.2734957,5.3999435
2.6653714,6.3195106,5.4721029
2.4703504,6.3603532,5.5443668
2.2743249,6.3960874,5.6174350
2.0774590,6.4267836,5.6919055
1.8799071,6.4525156,5.7682508
1.6818113,6.4733558,5.8468033
1.4833013,6.4893673,5.9277560
1.2844945,6.5005950,6.0111810
1.0854127,6.5070562,6.0971534
0.8861352,6.5087194,6.1856098
0.6868966,6.5055022,6.2763640
0.4878248,6.4972639,6.3694024
0.2890590,6.4837866,6.4647665
0.0907728,6.4647674,6.5625736
-0.1068449,6.4397979,6.6630224
-0.3035112,6.4083964,6.7664592
-0.4988156,6.3699338,6.8731806
-0.6925670,6.3242312,6.9831919
-0.8847768,6.2720744,7.0958351
-1.0754788,6.2145468,7.2100467
-1.2648365,6.1526909,7.3254709
-1.4530954,6.0875133,7.4416928
-1.6405274,6.0199535,7.5580038
-1.8274137,5.9508580,7.6735863
-2.0140182,5.8809748,7.7744390
-2.2005767,5.8109568,7.6968850
-2.3873078,5.7414143,7.5471948
-2.5744333,5.6729815,7.3973605
-2.7621803,5.6063416,7.2468223
-2.9507782,5.5422444,7.0949970
-3.1404533,5.4815247,6.9413943
-3.3314157,5.4251110,6.7857256
-3.5238386,5.3740254,6.6279929
-3.7178251,5.3293684,6.4685377
-3.9133717,5.2922852,6.3080274
-4.1103117,5.2638963,6.1473651
-4.3083637,5.2452175,5.9875525
-4.5069769,5.2370113,5.8295018
-4.7059350,5.2398668,5.6741089
-4.9051474,5.2526114,5.5219682
-5.1039790,5.2728477,5.3729576
-5.3018105,5.2984729,5.2262475
-5.4988761,5.3278718,5.0814978
-5.6959848,5.3597129,4.9377760
-5.8928886,5.3925213,4.7945720
-6.0894972,5.4247082,4.6511431
-6.2859879,5.4544223,4.5062525
-6.4835013,5.4793436,4.3573473
-6.6822910,5.4958529,4.2008493
-6.8810863,5.4981693,4.0331977
-7.0791263,5.4766601,3.8525346
-7.2691096,5.4192699,3.6804618
-7.4431114,5.3242818,3.5270508
-7.5967782,5.1979945,3.3802984
-7.7294975,5.0492094,3.2242308
-7.8429900,4.8852472,3.0427947
-7.9388013,4.7107139,2.8308841
-8.0168017,4.5274737,2.6013036
-8.0737178,4.3366483,2.6535812
-8.1082428,4.1405434,2.6657609
-8.1195210,3.9417567,2.6694162
-8.1059045,3.7431350,2.7251115
-8.0677961,3.5476896,2.8491314
-8.0078595,3.3577904,2.9825923
-7.9282897,3.1752412,3.1086361
-7.8310368,3.0014688,3.2458650
-7.7185038,2.8371779,3.4050496
-7.5933472,2.6822978,3.5806366
-7.4579459,2.5363020,3.7588095
-7.3141366,2.3985714,3.9299250
-7.1633525,2.2684731,4.0941307
-7.0067800,2.1453364,4.2544041
-6.8454115,2.0284944,4.4122202
-6.6801579,1.9174025,4.5675682
-6.5115487,1.8114633,4.7200448
-6.3400473,1.7102466,4.8690041
-6.1660101,1.6134212,5.0139396
-5.9897158,1.5207340,5.1545382
-5.8113879,1.4319899,5.2906627
-5.6312102,1.3470340,5.4223156
-5.4493389,1.2657386,5.5496099
-5.2659097,1.1879931,5.6727477
-5.0810436,1.1136973,5.7920056
-4.8948515,1.0427563,5.9077166
-4.7074362,0.9750768,6.0202464
-4.5188949,0.9105654,6.1299652
-4.3293416,0.8491353,6.2371763
-4.1389684,0.7907228,6.3419962
-3.9477112,0.7351891,6.4447996
-3.7556404,0.6824453,6.5457099
-3.5628227,0.6324080,6.6448000
-3.3693213,0.5849997,6.7420969
-3.1751962,0.5401496,6.8375827
-2.9805045,0.4977945,6.9311929
-2.7853000,0.4578797,7.0228124
-2.5896336,0.4203597,7.1122713
-2.3935574,0.3851998,7.1990117
-2.1970619,0.3523669,7.2828202
-2.0001778,0.3218481,7.3634253
-1.8029434,0.2936435,7.4404252
-1.6053958,0.2677622,7.5134237
-1.4075700,0.2442209,7.5820683
-1.2095014,0.2230399,7.6460955
-1.0112217,0.2042391,7.6992350
-0.8127658,0.1878344,7.7599816
