-6.7322365,4.4220446,3.7579677
-6.5599307,4.4055436,3.7784061
-6.3884275,4.3978610,3.7984253
-6.2178836,4.3987708,3.8180487
-6.0484554,4.4080467,3.8373243
-5.8802995,4.4254627,3.8563259
-5.7135725,4.4507927,3.8751841
-5.5484309,4.4838106,3.8941090
-5.3850313,4.5242902,3.9133623
-5.2235303,4.5720055,3.9332594
-5.0640844,4.6267304,3.9542239
-4.9068502,4.6882388,3.9763829
-4.7519842,4.7563045,3.9998850
-4.5996430,4.8307014,4.0248991
-4.4499832,4.9112036,4.0515993
-4.3031613,4.9975847,4.0801663
-4.1593338,5.0896188,4.1110490
-4.0186574,5.1870798,4.1445770
-3.8812886,5.2897414,4.1809770
-3.7473839,5.3973777,4.2206771
-3.6171000,5.5097626,4.2640722
-3.4905933,5.6266698,4.3114638
-3.3680204,5.7478734,4.3629885
-3.2495379,5.8731471,4.4185288
-3.1353024,6.0022650,4.4778565
-3.0254346,6.1350054,4.5392386
-2.9198450,6.2711729,4.6013493
-2.8183670,6.4105820,4.6631700
-2.7208342,6.5530470,4.7240112
-2.6270800,6.6983822,4.7835258
-2.5369380,6.8464019,4.8416904
-2.4502415,6.9969206,4.8988172
-2.3668240,7.1497526,4.9555405
-2.2865191,7.3047121,5.0124970
-2.2091602,7.4616137,5.0700738
-2.1345808,7.6202715,5.1286164
-2.0626143,7.7804999,5.1884318
-1.9930942,7.9421134,5.2497902
-1.9258540,8.1049262,5.3129449
-1.8607272,8.2687527,5.3784678
-1.7975472,8.4334072,5.4467138
-1.7361475,8.5987041,5.5172374
-1.6763616,8.7644578,5.5899986
-1.6180230,8.9304825,5.6649291
-1.5609651,9.0965926,5.7419086
-1.5050214,9.2626025,5.8207649
-1.4500254,9.4283265,5.9012761
-1.3958105,9.5935789,5.9833442
-1.3422377,9.7582085,6.0662271
-1.2893228,9.9222564,6.1495665
-1.2371353,10.0858313,6.2330963
-1.1857451,10.2490421,6.2957226
-1.1352220,10.4119973,6.3067985
-1.0856358,10.5748058,6.2493450
-1.0370561,10.7375763,6.1439981
-0.9895529,10.9004175,6.0371209
-0.9431958,11.0634382,5.9289386
-0.8980547,11.2267470,5.8194633
-0.8541993,11.3904527,5.7088120
-0.8116994,11.5546641,5.5971307
-0.7706248,11.7194898,5.4845776
-0.7310453,11.8850387,5.3713331
